Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
RERE,13879,0.155683158,6.387018835,4.025799104,7.04E-05,0.99995045,1.305796563
LOC105374121,25851,-0.06690002,6.375262564,-4.007825796,7.57E-05,0.99995045,1.245419477
CIDEA,7261,0.061390129,6.68320153,3.656259768,0.000297377,0.99995045,0.113549343
SLC17A3,10761,0.082228475,7.212497584,3.381747697,0.000806124,0.99995045,-0.704171866
ATP6V1C2,11130,0.070022818,6.441661497,3.317863537,0.001007531,0.99995045,-0.886020179
ZNF768,13719,0.183861505,7.756367625,3.284977295,0.001128592,0.99995045,-0.978377203
F3,2055,0.169480139,7.649700625,3.283740535,0.001133398,0.99995045,-0.981833818
HTR5BP,7427,0.054979872,6.478369044,3.264479468,0.001210743,0.99995045,-1.035510303
LINC00999,12100,-0.069020549,6.600811435,-3.241957229,0.001307384,0.99995045,-1.097902344
GAK,14497,0.113299127,6.287708119,3.212483135,0.001444667,0.99995045,-1.178944899
COMMD4,7346,0.107510362,6.262579933,3.212086424,0.001446603,0.99995045,-1.180030999
LIN52,22187,-0.058234305,6.378127871,-3.055663122,0.002427344,0.99995045,-1.598501645
LOC102724135,9579,-0.057436646,6.351821658,-3.054911881,0.002433264,0.99995045,-1.600464172
PCOTH,12551,-0.089489024,6.499123092,-3.052182458,0.002454883,0.99995045,-1.607590649
FXN,14131,-0.090318846,6.520737461,-3.050908229,0.002465036,0.99995045,-1.61091559
CD164,5438,-0.090880543,6.512929112,-3.050038016,0.002471992,0.99995045,-1.613185555
MOB3A,2291,0.047895704,6.463024666,3.04273961,0.002531047,0.99995045,-1.632199626
OR1J2,4288,-0.139178169,6.572178948,-3.000392369,0.002900038,0.99995045,-1.741679282
GNG5,3998,-0.056283659,6.40174346,-2.984238101,0.003053345,0.99995045,-1.78306235
EXTL3,8934,0.09232825,6.500738037,2.981593487,0.003079138,0.99995045,-1.789817138
CNPY3,11770,-0.067986654,6.295402759,-2.969620797,0.003198427,0.99995045,-1.82032684
FAM174C,9875,-0.066476317,6.291072178,-2.968606922,0.003208721,0.99995045,-1.822905161
LOC154449,4789,0.058787918,6.46696211,2.963696989,0.003259,0.99995045,-1.83537957
GAS2L2,16813,0.181459915,8.264884404,2.96315132,0.003264632,0.99995045,-1.836764721
GATD3A,10968,0.055279452,6.43972099,2.960797682,0.003289027,0.99995045,-1.842736551
URGCP,12510,0.08694157,6.443279444,2.95386257,0.003361882,0.99995045,-1.860306842
NF1P1,14402,0.090610506,6.737121535,2.938287842,0.003530907,0.99995045,-1.899624253
DNAH14,18623,0.091355255,6.427044321,2.937295032,0.00354194,0.99995045,-1.902123893
OR8H1,10269,0.197688428,7.971013714,2.918530519,0.003756492,0.99995045,-1.949218223
ANAPC11,27826,0.18282903,8.418422126,2.913533661,0.003815592,0.99995045,-1.961711084
METRNL,6934,0.136757956,7.181265314,2.900286381,0.003976405,0.99995045,-1.994733351
ARHGAP24,16873,0.135307033,7.184978141,2.900168768,0.00397786,0.99995045,-1.995025894
P2RX1,27225,-0.053440767,6.420489879,-2.891885781,0.004081561,0.99995045,-2.015600362
MTPN,26999,0.051214813,6.43297739,2.885349031,0.004165133,0.99995045,-2.031798019
LRR1,6415,0.054184188,6.365287099,2.882386319,0.004203523,0.99995045,-2.039128027
UBLCP1,27780,0.047783496,6.311319873,2.868696484,0.004385129,0.99995045,-2.07290541
TAF5L,4759,-0.070565166,6.335802795,-2.853245332,0.004598662,0.99995045,-2.110845832
ADAMTSL4,2827,-0.070487945,6.314042488,-2.853168089,0.004599753,0.99995045,-2.111035016
ZPBP2,27294,0.275101995,8.261277997,2.848765395,0.00466232,0.99995045,-2.121810093
DES,17404,-0.095304194,6.7060278,-2.843961471,0.004731471,0.99995045,-2.133549166
HERC2P9,7832,-0.088049154,6.639611731,-2.83852317,0.004810878,0.99995045,-2.146815792
KIF22,23177,-0.250783861,7.875590906,-2.80473811,0.005331921,0.99995045,-2.228694807
HIPK2,13487,-0.051328228,6.430488466,-2.800363653,0.005403004,0.99995045,-2.239228472
SHMT2,26968,0.056402902,6.26291672,2.792638459,0.005530637,0.99995045,-2.257792612
MRPS5,22776,-0.094089281,6.65540149,-2.788533888,0.005599558,0.99995045,-2.267636372
SPN,4291,0.06415718,6.777047163,2.784272042,0.005671942,0.99995045,-2.277842781
OAS3,24175,0.05581478,6.445965642,2.757701629,0.006142661,0.99995045,-2.341140289
CHRNA6,24832,-0.047878993,6.582133796,-2.755750408,0.006178583,0.99995045,-2.345765882
TRPC4,20608,-0.057336428,6.459572026,-2.7357003,0.006558875,0.99995045,-2.393116716
TBC1D22A,6205,0.053018752,6.554096773,2.732122567,0.006628916,0.99995045,-2.401531425
RPL35P1,1638,0.170949675,8.896333686,2.716277644,0.006947302,0.99995045,-2.438672285
ST6GALNAC4,9040,-0.049237236,6.320934473,-2.711466491,0.007046671,0.99995045,-2.449909068
TM2D1,4602,-0.208953302,10.45757039,-2.695397582,0.007387917,0.99995045,-2.487301731
LRRC23,28025,-0.047941084,6.240143643,-2.670963109,0.007935403,0.99995045,-2.543755621
RASD2,19671,-0.086900162,6.891916472,-2.665141202,0.00807112,0.99995045,-2.557134418
PTTG1,23930,0.164349277,6.861052433,2.659585853,0.008202566,0.99995045,-2.569874719
UBE2DNL,26484,0.063397036,6.434698554,2.657348719,0.00825604,0.99995045,-2.574998069
ITGA10,12643,0.134940946,6.632473813,2.655638972,0.00829712,0.99995045,-2.578910859
ETFRF1,7819,0.132242056,6.611600741,2.655185486,0.008308046,0.99995045,-2.579948269
PLPPR1,14144,0.04625041,6.657338129,2.646300984,0.008524737,0.99995045,-2.600238659
MARS2,22946,-0.050639515,6.395332837,-2.638877047,0.008709683,0.99995045,-2.617143676
UTY,19502,0.205224801,9.417789553,2.630233938,0.008929534,0.99995045,-2.636767783
MAGEC1,15420,0.206082951,9.419075063,2.63013223,0.008932151,0.99995045,-2.636998345
EAPP,6082,-0.170631134,11.05407736,-2.627730317,0.008994141,0.99995045,-2.642440759
PDIA6,1028,0.227356866,10.01404606,2.627243961,0.00900674,0.99995045,-2.6435422
NFATC3,8502,0.08807171,6.437003959,2.624974179,0.009065749,0.99995045,-2.648679955
CYP2B6,17073,0.066147612,6.580393042,2.622072406,0.009141692,0.99995045,-2.655242077
FGFBP2,9489,0.171127689,7.79323361,2.617198312,0.009270539,0.99995045,-2.666248849
HBS1L,15507,-0.058130313,6.36557947,-2.614309982,0.009347658,0.99995045,-2.672762105
LRRC23,20049,-0.116707704,6.286038649,-2.610217231,0.00945792,0.99995045,-2.681979601
RBMY1E,18231,0.050959171,6.468179883,2.607879666,0.009521417,0.99995045,-2.687237965
SDK1,23749,-0.048113848,6.429118136,-2.603864404,0.009631379,0.99995045,-2.696259815
PNCK,17275,-0.061789141,6.496206233,-2.597778125,0.009800226,0.99995045,-2.709909692
NRDE2,17326,0.047427501,6.638972215,2.597420463,0.00981023,0.99995045,-2.710710882
SLC9B1P1,15618,-0.053562339,6.260656206,-2.594697493,0.009886696,0.99995045,-2.716807084
CRACR2B,1435,0.072954128,6.825630358,2.594635804,0.009888435,0.99995045,-2.716945124
REEP3,11358,-0.111293254,6.698631557,-2.59326786,0.009927056,0.99995045,-2.720005311
ZNF365,4305,0.04522577,6.4619233,2.590444389,0.010007198,0.99995045,-2.726316737
BTBD3,9986,0.049055938,6.359336646,2.588021855,0.010076421,0.99995045,-2.731726693
RBM17,11511,0.182568811,6.412207978,2.585616623,0.010145573,0.99995045,-2.737093229
LINC01140,16290,-0.087516944,6.865651828,-2.582190821,0.010244799,0.99995045,-2.744728617
TRNAU1AP,26877,0.142467674,7.50266068,2.581332387,0.010269799,0.99995045,-2.746640366
IL21R,3123,-0.048714648,6.554171917,-2.565958681,0.010726849,0.99995045,-2.780775042
SYNE2,5786,-0.048509534,6.537293317,-2.565736881,0.010733574,0.99995045,-2.781266084
RASSF4,3866,-0.053183939,6.406701959,-2.54800649,0.011283483,0.99995045,-2.820387941
GPR173,5186,0.216641033,8.246241716,2.544950889,0.01138075,0.99995045,-2.827103857
OR8H2,24118,0.133799907,8.329118201,2.543650427,0.011422374,0.99995045,-2.829959809
SLC4A1,9588,-0.065475198,6.463555693,-2.539617483,0.01155232,0.99995045,-2.838807689
ANTXR2,6255,0.167076122,8.847883235,2.537741198,0.011613223,0.99995045,-2.842919492
MIEN1,16225,0.160826189,7.920489779,2.531748721,0.011809659,0.99995045,-2.85603228
TBXT,5029,0.170475657,8.118997778,2.531564936,0.01181573,0.99995045,-2.856433969
CENPV,5758,0.054245405,6.389007611,2.520711364,0.012179228,0.99995045,-2.880106616
TMEM59,2761,0.086136854,6.739045546,2.517953229,0.012273172,0.99995045,-2.886106839
RHOXF2,24583,0.047833437,6.309326093,2.516135951,0.012335423,0.99995045,-2.890056823
TXNDC11,14609,-0.042719706,6.488502384,-2.514824714,0.012380513,0.99995045,-2.892905193
DOCK2,13967,0.043258027,6.430867376,2.511463711,0.01249676,0.99995045,-2.900199728
LRRC2,666,0.043284743,6.441319334,2.511461336,0.012496842,0.99995045,-2.900204878
LINC00607,17246,0.04292193,6.441637825,2.510981869,0.012513505,0.99995045,-2.901244724
PDXDC2P,12036,0.053450615,6.443075784,2.500993838,0.012865129,0.99995045,-2.922863036
SRF,10226,-0.072827026,6.877897077,-2.500550241,0.012880947,0.99995045,-2.923821251
LOC105369958,2207,-0.047709573,6.726891758,-2.495039484,0.013078903,0.99995045,-2.935711474
SLITRK3,14995,0.151028185,7.193736705,2.490153378,0.013256676,0.99995045,-2.94623289
PSEN2,11332,0.149820484,7.143370491,2.490134132,0.01325738,0.99995045,-2.946274292
KRT8P47,24967,0.135353904,10.04749345,2.488724562,0.013309065,0.99995045,-2.949305869
LLPHP3,23200,-0.253100365,7.689792575,-2.487950219,0.013337534,0.99995045,-2.950970557
ATG10,11153,-0.083513604,6.885143027,-2.487494334,0.01335432,0.99995045,-2.951950387
TPT1,21049,-0.080772631,6.560445827,-2.486776282,0.013380797,0.99995045,-2.953493343
OGDH,22869,0.111533657,6.869747006,2.481262006,0.013585686,0.99995045,-2.965328234
OTUD1,8264,-0.047100599,6.427278094,-2.481018211,0.013594808,0.99995045,-2.965850891
NDUFAF3,25926,-0.047072379,6.426500414,-2.481012768,0.013595012,0.99995045,-2.965862559
GABARAPL2,7956,-0.047716929,6.42914224,-2.479680163,0.013644972,0.99995045,-2.968718577
ADAMTS6,4975,-0.053887278,6.363671793,-2.478944724,0.013672614,0.99995045,-2.970294128
CREB3L2,24941,0.046256601,6.433249329,2.478001489,0.013708139,0.99995045,-2.972314188
PANX3,11300,0.110997375,6.438148281,2.477695249,0.013719691,0.99995045,-2.972969882
LINC00472,2104,-0.049993773,6.485861011,-2.476493938,0.013765088,0.99995045,-2.975541274
CD52,9919,-0.111184105,7.17484261,-2.473550151,0.013876897,0.99995045,-2.981837357
ASB16-AS1,26146,-0.06290709,6.434395863,-2.470849489,0.013980179,0.99995045,-2.987607131
H2AC16,764,-0.046752498,6.391347511,-2.469593179,0.014028456,0.99995045,-2.990289089
SLC6A17,26862,0.148542648,9.203527674,2.468693542,0.014063118,0.99995045,-2.992208822
ARPC5,6055,0.089624854,6.363609426,2.465763597,0.014176532,0.99995045,-2.998456364
GABRA2,8137,0.090048622,6.392732586,2.465639523,0.014181352,0.99995045,-2.998720771
AFAP1L1,5546,0.044710169,6.336105245,2.463142158,0.01427869,0.99995045,-3.004040045
OPN5,24071,0.045385973,6.469760306,2.458414659,0.014464573,0.99995045,-3.01409523
CASC15,13919,-0.055939289,6.420211687,-2.457726681,0.014491802,0.99995045,-3.015556986
F11,15954,0.067611869,6.92243921,2.456749638,0.014530549,0.99995045,-3.017632245
DHX35,11000,-0.04952564,6.308402313,-2.456374385,0.014545455,0.99995045,-3.018429078
SUV39H1,15473,0.060761586,6.84908876,2.455527154,0.014579159,0.99995045,-3.020227708
REPS2,21324,0.045284901,6.211037793,2.450457673,0.01478228,0.99995045,-3.030977525
SLC7A1,14499,0.177361248,12.87264751,2.449763092,0.014810305,0.99995045,-3.03244872
PRDM4,24187,-0.048257105,6.544513188,-2.448817968,0.014848513,0.99995045,-3.034449947
TMTC3,15043,0.049042722,6.519490025,2.448066735,0.014878946,0.99995045,-3.036040097
SEPTIN11,10981,0.046130196,6.644231084,2.443779053,0.015053698,0.99995045,-3.04510695
HAUS3,10635,-0.264138036,12.07252279,-2.440753829,0.015178087,0.99995045,-3.051494988
NR2C2,26624,-0.061807036,6.686517023,-2.434753567,0.015427493,0.99995045,-3.064142604
NOXO1,7951,-0.049080988,6.461828357,-2.434349018,0.015444439,0.99995045,-3.064994255
DPY19L2P2,8844,0.505653571,6.691194327,2.432039511,0.015541491,0.99995045,-3.069853588
MKI67,3421,0.498988345,6.688330585,2.43176445,0.015553086,0.99995045,-3.070432038
CASP8,15554,0.492199526,6.688239762,2.431487666,0.015564761,0.99995045,-3.071014047
FLJ16779,17408,-0.05372112,6.559908006,-2.428467114,0.015692676,0.99995045,-3.077361386
CCDC179,23817,0.210716594,6.368146269,2.426620136,0.015771349,0.99995045,-3.081238862
RNF144A,4232,-0.051402156,6.400431843,-2.423323544,0.015912636,0.99995045,-3.088152554
BHMT2,23367,-0.059465098,6.635025946,-2.421952277,0.015971735,0.99995045,-3.091025749
CHST6,21769,-0.046498083,6.296457514,-2.420039169,0.01605451,0.99995045,-3.095031644
GRASP,2250,-0.158820689,11.22169185,-2.418412934,0.01612517,0.99995045,-3.098434456
UVSSA,10985,0.26441443,6.724346574,2.410487066,0.016473497,0.99995045,-3.114987453
BRF2,20418,-0.043285026,6.323233797,-2.409208981,0.016530283,0.99995045,-3.117651812
LOC107986637,23695,0.042861566,6.515046857,2.404683412,0.01673275,0.99995045,-3.127075118
MASTL,13987,0.135334651,8.060671966,2.403024731,0.016807502,0.99995045,-3.130524619
PRR30,26724,0.877307162,7.36855671,2.402289579,0.016840728,0.99995045,-3.132052755
CLDN3,7547,-0.046637602,6.664829563,-2.399736028,0.016956587,0.99995045,-3.137357249
SPRTN,2806,-0.045451677,6.640574434,-2.398573233,0.017009578,0.99995045,-3.139770925
LYZL4,13259,0.207490931,9.235335013,2.398283457,0.017022806,0.99995045,-3.140372253
ZNF700,5593,0.22260088,7.031215751,2.397936736,0.017038646,0.99995045,-3.14109166
SLC29A2,21343,0.232748774,10.56911267,2.397339219,0.017065973,0.99995045,-3.142331204
TDRD12,8772,0.229496289,10.51891362,2.397316268,0.017067024,0.99995045,-3.14237881
C1orf194,2621,-0.175776031,11.81025775,-2.394578538,0.017192737,0.99995045,-3.148054357
SIX4,15755,-0.043364474,6.405615323,-2.393731077,0.017231816,0.99995045,-3.149809952
ZNF613,19619,-0.042672757,6.382084827,-2.392824148,0.017273724,0.99995045,-3.151688078
BSG,24455,-0.288499931,7.980699873,-2.39097745,0.017359335,0.99995045,-3.15551022
LOC105379332,3061,-0.042396188,6.476517216,-2.383975451,0.017687348,0.99995045,-3.169976584
HINT3,17972,-0.179749233,7.628975255,-2.383163561,0.017725732,0.99995045,-3.171651334
PDCD10,15723,0.039235802,6.576529688,2.379579105,0.017896074,0.99995045,-3.179038717
TEAD3,4072,0.086382821,6.791353834,2.379561393,0.017896919,0.99995045,-3.179075194
FOXN3-AS1,17673,-0.044931084,6.432810614,-2.379332457,0.017907848,0.99995045,-3.179546652
STAR,18605,-0.044385563,6.430829947,-2.379102993,0.017918808,0.99995045,-3.180019155
REP15,9909,-0.044274486,6.430449752,-2.379053712,0.017921163,0.99995045,-3.180120625
CDH16,3194,-0.044080355,6.447780115,-2.379048341,0.017921419,0.99995045,-3.180131685
LOC101927531,13196,0.13880351,11.51388176,2.37878872,0.017933829,0.99995045,-3.18066622
LOC100129603,6377,0.104165565,7.641441338,2.378272764,0.017958512,0.99995045,-3.181728358
CLNK,20803,0.088034619,6.920904162,2.377575621,0.017991911,0.99995045,-3.183163134
TMEM65,3020,0.045148924,6.552424294,2.376909885,0.018023856,0.99995045,-3.184532892
FOXP4,15768,0.126525585,10.82230525,2.376344243,0.018051038,0.99995045,-3.185696417
MRPS18B,4775,0.043104547,6.521791558,2.374897552,0.018120722,0.99995045,-3.188671044
VN1R1,12107,0.042855991,6.533829198,2.374593277,0.018135408,0.99995045,-3.189296461
ANKRD16,6252,0.042066471,6.525070204,2.373719281,0.018177651,0.99995045,-3.19109247
TEKT5,28236,0.273508143,8.859359308,2.373468503,0.018189788,0.99995045,-3.191607686
METRNL,19518,0.045599435,6.506454438,2.367927563,0.018459778,0.99995045,-3.202978014
FSCN2,16471,0.044469294,6.729056933,2.365880584,0.018560407,0.99995045,-3.207172061
LINC01210,27443,0.048725169,6.434936925,2.362893462,0.018708119,0.99995045,-3.213286096
DIPK1B,23680,0.1496173,11.94810736,2.36145898,0.01877942,0.99995045,-3.216219548
ALG14,8662,-0.042143271,6.480554513,-2.361359524,0.018784372,0.99995045,-3.216422867
FHOD1,26397,-0.042813191,6.484956288,-2.360804104,0.018812049,0.99995045,-3.217558169
CARF,22808,-0.093970278,7.058010832,-2.358617942,0.018921338,0.99995045,-3.222024281
ADGRG7,18524,0.041901196,6.315362692,2.35775355,0.018964704,0.99995045,-3.223789047
MORC2,8262,-0.044664138,6.365964982,-2.357394793,0.018982728,0.99995045,-3.224521313
GRHL3,818,-0.041697031,6.390015312,-2.357382857,0.018983328,0.99995045,-3.224545675
SBDS,10287,-0.041494087,6.385282163,-2.357170634,0.018993997,0.99995045,-3.224978794
ANO2,16780,0.099387518,7.17792149,2.356810011,0.01901214,0.99995045,-3.225714692
ZNF516-DT,6084,0.097014669,7.183789631,2.356533811,0.019026045,0.99995045,-3.226278242
KIF25,1629,0.131206914,6.897277782,2.356289998,0.019038328,0.99995045,-3.226775656
ACKR1,20017,-0.053373524,6.375996973,-2.355274424,0.019089564,0.99995045,-3.228847045
ZNF318,10344,0.069224001,6.482855468,2.354706719,0.019118257,0.99995045,-3.230004577
RAB25,22704,-0.106768887,7.035414606,-2.352424654,0.019233982,0.99995045,-3.234654913
FAM83B,16532,0.054927756,6.625927993,2.349895585,0.01936295,0.99995045,-3.239803514
LRRC8C,3907,0.05285165,6.62109842,2.348971443,0.019410266,0.99995045,-3.241683522
DPPA4,8284,-0.04285171,6.530756567,-2.34605212,0.019560399,0.99995045,-3.247617708
GAGE2E,9511,-0.260682477,11.49713205,-2.343987804,0.019667176,0.99995045,-3.251809605
DFFA,22733,0.179171968,10.13349905,2.342715134,0.01973326,0.99995045,-3.254392177
NDUFA3,18527,-0.191793047,10.99906023,-2.340804992,0.019832809,0.99995045,-3.258265806
KLLN,16214,0.159850461,6.771830957,2.337477203,0.020007294,0.99995045,-3.265007047
ZFY,12910,0.140974747,6.688254189,2.337102317,0.020027034,0.99995045,-3.26576589
SNAI2,1369,0.041782201,6.462532114,2.336145342,0.020077503,0.99995045,-3.267702464
LAIR2,9798,0.117502369,6.601572515,2.333281215,0.020229218,0.99995045,-3.273493861
SERPINA11,17856,-0.221847909,6.498720759,-2.331130862,0.020343784,0.99995045,-3.277837475
EEPD1,18981,0.070230443,6.50995537,2.328612116,0.020478698,0.99995045,-3.282920314
ARSH,17517,-0.066681307,6.503477969,-2.327747439,0.020525195,0.99995045,-3.284664014
F11R,16467,-0.040257398,6.389490634,-2.326779237,0.020577368,0.99995045,-3.286615742
ZNF589,16024,-0.042254231,6.420505553,-2.326406956,0.020597459,0.99995045,-3.287365987
MDFIC,18960,0.055509487,6.887656367,2.326050032,0.020616738,0.99995045,-3.288085177
LINC02345,20782,0.095035939,6.847873922,2.325550959,0.020643722,0.99995045,-3.289090611
NR4A1,4151,0.044893238,6.604098523,2.324016416,0.020726885,0.99995045,-3.292180806
SELENOH,17696,-0.557979861,8.294868161,-2.323292973,0.020766193,0.99995045,-3.293636963
DCN,22751,-0.038897194,6.387380181,-2.322696992,0.020798624,0.99995045,-3.294836231
UTRN,12362,0.042269553,6.483340526,2.322192108,0.020826133,0.99995045,-3.295851959
RANBP6,22593,0.051135261,6.696741005,2.319778093,0.020958102,0.99995045,-3.300705536
PSMC3IP,15358,-0.043728253,6.360134339,-2.318960169,0.021002982,0.99995045,-3.302348937
COPB2,10684,0.040428226,6.303561084,2.318374951,0.021035145,0.99995045,-3.303524435
ENO2,18400,0.047532489,6.521032509,2.317507648,0.021082891,0.99995045,-3.305266013
C12orf43,3376,0.097029195,6.782463652,2.316724517,0.021126084,0.99995045,-3.306838033
TMEM106B,15323,0.148628059,9.697965495,2.31644218,0.021141675,0.99995045,-3.307404656
ZBTB2,21690,0.04300166,6.363377702,2.315706814,0.02118233,0.99995045,-3.308880154
INHBB,19637,0.042217949,6.373336977,2.315453299,0.021196361,0.99995045,-3.309388722
FAM149A,18428,0.124967567,7.21741263,2.313996521,0.021277149,0.99995045,-3.312310078
NFKBIZ,22897,0.110210627,7.751346434,2.313345657,0.021313331,0.99995045,-3.313614717
PM20D2,23285,-0.170777563,6.865452562,-2.311328595,0.021425802,0.99995045,-3.317655616
GPR182,2569,-0.04260423,6.513928957,-2.311226928,0.021431485,0.99995045,-3.317859202
SLU7,107,0.051924853,8.012578498,2.306782673,0.021681187,0.99995045,-3.326750262
ZNF672,26147,0.040722503,6.682586155,2.306364333,0.021704822,0.99995045,-3.327586332
BUD13,15923,-0.085865111,6.793552186,-2.302258228,0.021938004,0.99995045,-3.33578479
MAML2,7600,-0.073647065,6.441569981,-2.300522502,0.022037231,0.99995045,-3.339246191
MYH15,4166,-0.06995423,6.417128298,-2.299507763,0.022095423,0.99995045,-3.341268627
TAT,8223,-0.120367248,7.398656093,-2.298163742,0.022172704,0.99995045,-3.343946015
NECAB3,12175,-0.242015778,10.41013805,-2.296338526,0.022278032,0.99995045,-3.34757956
ZFR2,7909,-0.112947619,6.750130783,-2.292698178,0.022489411,0.99995045,-3.354818258
FOCAD,13002,-0.108464367,6.702470127,-2.291160484,0.022579223,0.99995045,-3.357872577
TTTY18,25985,0.040838525,6.332540077,2.289900105,0.022653072,0.99995045,-3.360374589
SIGMAR1,20553,-0.182383149,11.11097963,-2.287727459,0.022780867,0.99995045,-3.364684449
TEX13D,10877,-0.043946805,6.353661176,-2.28667375,0.022843073,0.99995045,-3.366773261
DOK7,24550,0.442748136,6.715947725,2.279869059,0.023248367,0.99995045,-3.380240117
NPAP1P7,24772,0.138534766,8.81261627,2.279164366,0.023290696,0.99995045,-3.38163253
PIGR,21446,0.088874322,6.804249691,2.277496029,0.023391175,0.99995045,-3.384927361
KRT76,6448,-0.268345324,9.236285129,-2.277437309,0.023394718,0.99995045,-3.385043285
PLA2G3,15452,0.090024513,6.825425704,2.277433885,0.023394925,0.99995045,-3.385050045
WNT2,18896,-0.265442249,9.17371788,-2.277393293,0.023397375,0.99995045,-3.385130181
ABHD17A,19895,-0.259579908,9.018009488,-2.277280046,0.02340421,0.99995045,-3.38535374
FAM177B,9292,0.04564122,6.353450257,2.273972875,0.023604607,0.99995045,-3.391877655
DDHD2,7983,0.045097624,6.356336558,2.273533586,0.023631338,0.99995045,-3.392743532
GSTM1,17363,-0.056326504,6.465691079,-2.272104679,0.023718469,0.99995045,-3.395558917
PDE9A,18517,0.050389515,6.324834193,2.270735397,0.023802228,0.99995045,-3.398255219
MTHFSD,26357,0.138097369,7.939413763,2.270031472,0.023845387,0.99995045,-3.399640733
CCZ1B,7633,-0.044599933,6.326738126,-2.268387283,0.023946461,0.99995045,-3.402875321
CD40LG,15103,-0.041543645,6.348694381,-2.266725078,0.024049022,0.99995045,-3.406143052
LCE1B,20274,-0.041221845,6.333941974,-2.266237184,0.024079198,0.99995045,-3.407101763
BRD7,4639,0.14122842,11.22603063,2.265539568,0.024122403,0.99995045,-3.408472233
PLA2R1,13935,-0.056688002,6.513922571,-2.265342594,0.024134614,0.99995045,-3.408859114
SPG21,25519,-0.043884309,6.345061512,-2.261722712,0.024359988,0.99995045,-3.415963246
GLIS1,16281,0.116159205,6.90241846,2.260296321,0.024449296,0.99995045,-3.418759569
LRATD2,64,-0.203036281,10.01868916,-2.258925128,0.024535418,0.99995045,-3.421446075
LINC01602,24598,0.106654047,6.57321038,2.257475401,0.024626759,0.99995045,-3.424284735
LOC101928622,17993,-0.047569314,6.660061607,-2.254366316,0.024823647,0.99995045,-3.430366589
POMGNT2,3535,0.11031325,7.313921378,2.253750859,0.024862784,0.99995045,-3.431569559
TMED7,24283,0.038068474,6.453016879,2.253127554,0.024902474,0.99995045,-3.432787544
SLC30A2,27980,0.188157308,12.02452206,2.25236476,0.024951122,0.99995045,-3.434277658
HMGN2P46,6434,0.098146116,6.784412303,2.251305149,0.025018837,0.99995045,-3.436346794
RIC1,19032,0.092962063,6.714257003,2.250897582,0.025044925,0.99995045,-3.437142412
ZNF136,17808,0.039614713,6.612864002,2.249288481,0.025148155,0.99995045,-3.440282208
NRN1L,25061,0.039650162,6.524122875,2.247045941,0.025292638,0.99995045,-3.444654394
DNAJB1,20444,0.079867485,6.754416085,2.24628859,0.025341596,0.99995045,-3.446130019
POTEA,9973,0.207383273,9.715691675,2.245979229,0.025361618,0.99995045,-3.44673264
PUS1,13,-0.081846809,6.648277339,-2.244950014,0.025428328,0.99995045,-3.448736926
MAPKAP1,11417,-0.076526938,6.61383477,-2.244939745,0.025428994,0.99995045,-3.44875692
LINC02647,15269,-0.075318973,6.591915188,-2.24487282,0.025433337,0.99995045,-3.448887218
CTSB,24518,0.063405482,6.534135503,2.244696312,0.025444795,0.99995045,-3.449230848
PTDSS1,21026,0.053692413,6.838904365,2.243260628,0.025538158,0.99995045,-3.452024901
RBL1,13389,0.177485026,6.704306656,2.243228609,0.025540244,0.99995045,-3.452087195
DCBLD2,19988,0.097618047,7.33213205,2.242572703,0.025582999,0.99995045,-3.453363092
CTH,26701,-0.041480607,6.513658485,-2.24201863,0.025619165,0.99995045,-3.454440618
BOLA2B,8527,0.076222229,6.996137733,2.240080476,0.025746025,0.99995045,-3.458207793
ARHGAP33,23633,-0.192612894,10.5720983,-2.23762741,0.025907369,0.99995045,-3.462971283
NDN,19484,-0.041206475,6.507375363,-2.237014217,0.025947837,0.99995045,-3.464161225
CXCL6,6394,0.163955568,8.619508582,2.236230316,0.025999651,0.99995045,-3.465681978
RAD51AP2,25298,-0.04250667,6.428826788,-2.23437877,0.026122391,0.99995045,-3.469271894
ELAC2,15224,-0.227609851,7.167659981,-2.233232254,0.026198646,0.99995045,-3.471493405
CYP4Z1,2700,0.03875361,6.374883087,2.232603837,0.026240525,0.99995045,-3.472710571
CDCP1,21547,0.092715865,6.45307161,2.232189841,0.026268145,0.99995045,-3.473512246
BRICD5,2744,-0.054396327,6.472620075,-2.227754018,0.026565679,0.99995045,-3.482092918
DRD5,25432,-0.060954148,6.525484537,-2.223356231,0.026863545,0.99995045,-3.490583716
GLIS2,24150,-0.237379506,8.382978949,-2.222883216,0.026895754,0.99995045,-3.491495999
LOC105371129,3898,-0.094281004,6.987798898,-2.221561509,0.026985932,0.99995045,-3.494044121
ZNF74,18694,-0.092962884,6.964204331,-2.221360301,0.026999683,0.99995045,-3.494431902
TMEM249,7679,-0.092342047,6.945015336,-2.221250249,0.027007207,0.99995045,-3.494643987
KCNJ8,9338,-0.079617633,6.505093232,-2.220208272,0.027078533,0.99995045,-3.496651512
SLC7A3,10548,-0.070639374,6.533217987,-2.219797199,0.027106717,0.99995045,-3.497443253
GRAPL,21048,0.165937546,10.41913723,2.219401589,0.027133865,0.99995045,-3.49820508
AASS,13589,-0.427191875,9.733400798,-2.219081233,0.027155865,0.99995045,-3.498821893
IRAIN,559,-0.425218061,9.042580023,-2.218657603,0.027184982,0.99995045,-3.499637419
FCF1,621,0.103541315,7.171412322,2.21466021,0.027461068,0.99995045,-3.507325338
