probe.id,logFC (Control/Disease),AveExpr,t,P.Value,adj.P.Val,B,gene_symbol
27076_at,-1.090170503,7.578611715,-4.720508058,7.3043E-06,1.34806E-05,3.049651958,LYPD3
55037_at,1.088387007,7.480664051,8.943038896,1.43925E-14,1.58759E-13,22.65233828,PTCD3
34_at,1.088338695,8.338703159,7.573286469,1.49134E-11,7.17778E-11,15.8207398,ACADM
92912_at,1.087610407,9.331138681,7.66630159,9.37941E-12,4.72784E-11,16.27630881,UBE2Q2
54914_at,1.087480893,7.28088274,9.943347516,8.27274E-17,1.94111E-15,27.73760141,FOCAD
63939_at,1.087026058,7.475279479,9.768667803,2.04053E-16,4.19661E-15,26.84734368,FAM217B
3339_at,-1.086792609,8.911942538,-12.20606884,7.3802E-22,1.57613E-19,39.2050799,HSPG2
5542_at,-1.086753832,5.733104875,-11.98905783,2.22487E-21,3.82977E-19,38.11699215,PRB1
1657_at,1.085267678,7.515360923,6.569820219,1.98768E-09,6.19437E-09,11.02431733,DMXL1
9653_at,1.084506057,6.3802518,11.49231695,2.81591E-20,2.82751E-18,35.61382151,HS2ST1
440560_at,-1.08399075,5.63635816,-10.09539653,3.76955E-17,9.97615E-16,28.51274179,PRAMEF11
100507599_at,1.08374617,6.706270221,9.58753743,5.20125E-16,9.28069E-15,25.9247969,TFIP11-DT
554235_at,-1.08326868,6.678985557,-11.38139768,4.97344E-20,4.37236E-18,35.05277994,ASPDH
54622_at,1.082942636,7.785175721,7.953335048,2.22298E-12,1.28632E-11,17.69137663,ARL15
221476_at,-1.082875007,7.134452817,-10.34960447,1.01311E-17,3.25274E-16,29.80862018,PI16
6120_at,1.082620782,7.468835436,9.747451547,2.27696E-16,4.57715E-15,26.7392463,RPE
57826_at,1.08260366,7.157057455,7.927633409,2.53009E-12,1.44363E-11,17.56413616,RAP2C
29089_at,1.082520491,7.557900872,4.856926636,4.18304E-06,7.9515E-06,3.586184443,UBE2T
10561_at,1.082206905,6.848774696,6.233834709,9.67E-09,2.68075E-08,9.478344173,IFI44
10484_at,1.082190656,8.42644288,8.489861968,1.4641E-13,1.17934E-12,20.36779862,SEC23A
219681_at,1.082172582,6.582614066,7.065834626,1.82018E-10,6.88289E-10,13.3655079,ARMC3
3608_at,1.081782448,9.364098208,8.230189171,5.48477E-13,3.7239E-12,19.06792394,ILF2
5587_at,1.080975732,7.902036926,8.317577996,3.51946E-13,2.52691E-12,19.50450655,PRKD1
5636_at,1.080935312,8.177459569,10.50645159,4.50554E-18,1.67803E-16,30.60784124,PRPSAP2
84970_at,-1.080614096,6.255524655,-12.14615537,1.00052E-21,2.04946E-19,38.90503702,C1orf94
100130987_at,-1.080609109,6.315569199,-10.05193275,4.71921E-17,1.21443E-15,28.29115597,LOC100130987
7071_at,1.080380289,9.142494937,6.319530009,6.47963E-09,1.84604E-08,9.869283213,KLF10
51633_at,1.080310744,6.518834599,7.602698222,1.28813E-11,6.2899E-11,15.96462386,OTUD6B
116143_at,1.080304521,7.578231157,12.29929196,4.59916E-22,1.12838E-19,39.67136708,DNAAF10
2537_at,1.080273476,10.12922956,4.95170665,2.82499E-06,5.48333E-06,3.964611923,IFI6
3987_at,1.080264214,10.14117665,8.668455208,5.88045E-14,5.35832E-13,21.26596063,LIMS1
306_at,1.079948196,7.529721269,4.941803922,2.94384E-06,5.69902E-06,3.924860686,ANXA3
94239_at,1.079712679,8.499716952,7.501433037,2.13166E-11,9.88564E-11,15.46990391,H2AZ2
23433_at,1.079638202,7.455064156,7.663746593,9.49983E-12,4.77767E-11,16.26377435,RHOQ
1585_at,-1.07864302,7.042253733,-10.37520385,8.8758E-18,2.95629E-16,29.93908813,CYP11B2
3898_at,-1.078612439,7.783557841,-9.214583476,3.56085E-15,4.7364E-14,24.02859413,LAD1
51510_at,1.078492029,8.923467401,7.046557749,1.99958E-10,7.47572E-10,13.27335092,CHMP5
5427_at,1.078264735,7.255363956,7.306008461,5.60527E-11,2.37818E-10,14.52081394,POLE2
9324_at,1.078087915,10.76456307,7.409874953,3.356E-11,1.49184E-10,15.0242926,HMGN3
8505_at,1.077617086,7.897703241,11.87073109,4.06667E-21,6.08042E-19,37.52223009,PARG
387263_at,1.076734732,7.627651595,7.861522339,3.52786E-12,1.94784E-11,17.23730452,C6orf120
29093_at,1.076691461,8.804023641,10.33638694,1.08472E-17,3.45023E-16,29.74125348,MRPL22
11073_at,1.076631921,7.906827307,8.155892816,7.99228E-13,5.17427E-12,18.69749866,TOPBP1
7922_at,1.076432453,8.012753475,10.28927937,1.38372E-17,4.24371E-16,29.50114154,SLC39A7
25774_at,-1.07622387,6.620959512,-13.14374246,6.52037E-24,3.8161E-21,43.86622127,GSTT4
26286_at,1.076161514,9.48650752,6.379167623,4.89756E-09,1.42381E-08,10.14274344,ARFGAP3
22841_at,1.07598763,7.893530387,7.694947617,8.12876E-12,4.15132E-11,16.41692034,RAB11FIP2
10081_at,1.075912957,7.638076268,11.5567757,2.02394E-20,2.18781E-18,35.93953508,PDCD7
55171_at,1.075835906,6.886966813,9.273640799,2.62672E-15,3.67275E-14,24.32846335,TBCCD1
10247_at,1.07554008,7.353028403,8.774923815,3.40941E-14,3.35439E-13,21.80279877,RIDA
29088_at,1.07479924,9.394558798,8.887710706,1.91203E-14,2.02933E-13,22.37251142,MRPL15
11135_at,-1.074759524,7.440500569,-8.565184707,9.96873E-14,8.43451E-13,20.74622477,CDC42EP1
6845_at,1.074593248,9.335913743,8.40495775,2.25659E-13,1.7158E-12,19.94194375,VAMP7
55159_at,1.0737031,6.709105992,10.44454897,6.20314E-18,2.19078E-16,30.29246117,RFWD3
223_at,1.07362837,10.52389115,9.909043392,9.87778E-17,2.2557E-15,27.56274051,ALDH9A1
710_at,-1.0735723,10.47163209,-3.608321744,0.000473928,0.000717353,-0.921592287,SERPING1
51645_at,1.073416446,8.002783476,7.282757543,6.28551E-11,2.63783E-10,14.40841579,PPIL1
7770_at,1.073375023,6.131392451,9.770344342,2.02293E-16,4.16459E-15,26.85588605,ZNF227
159090_at,1.073302889,7.869056794,8.197413516,6.47629E-13,4.30716E-12,18.90442458,PABIR2
10615_at,1.073292254,7.097523262,6.570183475,1.98425E-09,6.18556E-09,11.02600738,SPAG5
6271_at,-1.073262286,7.527335167,-4.478918329,1.91602E-05,3.36891E-05,2.124087125,S100A1
55333_at,1.073233607,7.135983113,7.274084539,6.55971E-11,2.73999E-10,14.36651873,SYNJ2BP
138724_at,-1.073119883,5.907795763,-12.02246252,1.87688E-21,3.40231E-19,38.28471474,C9orf131
7561_at,1.073019254,6.918389424,10.63213084,2.35464E-18,9.66581E-17,31.24790821,ZNF14
6865_at,-1.072926428,5.880314369,-10.99971736,3.53841E-19,2.11932E-17,33.11739081,TACR2
55133_at,1.072589427,7.06271891,10.23970848,1.78779E-17,5.3074E-16,29.24845174,SRBD1
7690_at,1.072515617,7.01041484,8.040738627,1.43061E-12,8.63679E-12,18.1248108,ZNF131
54867_at,-1.072358349,9.355328385,-13.15506004,6.16152E-24,3.71214E-21,43.92199491,TMEM214
168537_at,1.072197286,5.549083947,7.706167861,7.68537E-12,3.94356E-11,16.47203463,GIMAP7
1292_at,-1.071827512,10.54709261,-10.0121368,5.79716E-17,1.44993E-15,28.08827371,COL6A2
10155_at,-1.071804189,10.45952938,-9.335742754,1.90718E-15,2.80248E-14,24.64397218,TRIM28
1596_at,-1.071702885,4.596161747,-10.83110447,8.43583E-19,4.21462E-17,32.26040953,ADAM3B
54619_at,1.071543667,6.011601879,8.34360765,3.08328E-13,2.24601E-12,19.63472358,CCNJ
25842_at,1.071478618,7.474811282,8.215355947,5.91325E-13,3.98313E-12,18.99391249,ASF1A
51290_at,1.070300954,6.426294244,12.54637874,1.31474E-22,4.14324E-20,40.90584509,ERGIC2
83594_at,1.070077891,5.223663361,8.498107229,1.40381E-13,1.13704E-12,20.40919517,NUDT12
51319_at,1.069481555,4.897656232,19.09470421,6.0455E-36,6.1918E-32,71.05318828,RSRC1
57658_at,-1.069352697,8.468748507,-12.12426914,1.11823E-21,2.22386E-19,38.79536228,CALCOCO1
105376287_at,-1.069116394,7.106196291,-10.87909657,6.58696E-19,3.46857E-17,32.50443677,LOC105376287
81794_at,-1.068082501,6.554784414,-12.40612208,2.673E-22,7.60468E-20,40.20635345,ADAMTS10
399949_at,1.067702534,6.258547111,6.201449944,1.12429E-08,3.07682E-08,9.331235432,HOATZ
27189_at,-1.06756603,7.269790832,-10.81607895,9.11535E-19,4.46696E-17,32.18399258,IL17C
51339_at,1.067501056,7.308609442,6.194918168,1.15895E-08,3.16405E-08,9.301607138,DACT1
340277_at,1.067297182,7.126586166,8.543175869,1.11542E-13,9.28794E-13,20.63559194,FAM221A
25797_at,1.066826528,8.832560173,6.584736304,1.85149E-09,5.80083E-09,11.09374605,QPCT
84924_at,1.066725005,4.325232222,12.88520706,2.38219E-23,1.06762E-20,42.58947847,ZNF566
10294_at,1.066382681,8.618341547,8.546854203,1.09468E-13,9.14119E-13,20.65407864,DNAJA2
25994_at,1.065525517,7.027878416,8.280345786,4.25221E-13,2.97277E-12,19.31838629,HIGD1A
375612_at,-1.065355837,6.056391837,-2.859030464,0.005126973,0.006949965,-3.126282329,LHFPL3
51015_at,1.065278181,9.396851248,5.727113803,9.82479E-08,2.32177E-07,7.219068977,ISOC1
79441_at,1.06472196,6.437186953,8.470316678,1.61752E-13,1.28923E-12,20.26969694,HAUS3
26953_at,1.064584359,8.004425329,7.392544399,3.65641E-11,1.61209E-10,14.94013184,RANBP6
29078_at,1.064478183,7.182345845,9.849778826,1.34182E-16,2.92714E-15,27.26067672,NDUFAF4
9122_at,1.064301431,5.468796564,8.352923844,2.94062E-13,2.15855E-12,19.68134829,SLC16A4
399473_at,-1.0642107,7.350339085,-10.04331247,4.93427E-17,1.2587E-15,28.24720877,SPRED3
8644_at,1.064183486,7.849454025,4.704187106,7.80326E-06,1.43523E-05,2.986120182,AKR1C3
90321_at,1.063884435,7.833147093,10.92835557,5.11027E-19,2.86791E-17,32.75482074,ZNF766
81493_at,1.063552991,5.212315731,9.171354815,4.4487E-15,5.75298E-14,23.80921024,SYNC
57149_at,1.063408819,8.742087025,10.13398015,3.08792E-17,8.39402E-16,28.70944858,LYRM1
2746_at,1.063185791,8.390784229,6.893902261,4.19699E-10,1.47789E-09,12.54673615,GLUD1
55055_at,1.063181246,6.7655215,6.808855722,6.32839E-10,2.15262E-09,12.14447659,ZWILCH
106707243_at,1.063162951,5.598895192,8.499614484,1.39306E-13,1.12922E-12,20.41676333,PRH1-TAS2R14
2959_at,1.063018841,8.169565354,8.158795189,7.87569E-13,5.11171E-12,18.71195588,GTF2B
11160_at,1.062925023,6.920108508,9.852837227,1.32078E-16,2.89047E-15,27.27626392,ERLIN2
51193_at,1.062866201,6.227301933,11.96102752,2.56635E-21,4.30894E-19,37.97619072,ZNF639
9453_at,1.062655919,7.278328479,10.64075625,2.2521E-18,9.37645E-17,31.29182272,GGPS1
11019_at,1.062388153,5.992480467,9.145305265,5.08713E-15,6.44035E-14,23.67705869,LIAS
100505478_at,-1.062061956,6.758120285,-11.78970081,6.1497E-21,8.4544E-19,37.11436789,TEX48
310_at,1.061555235,9.73260391,9.383900841,1.48778E-15,2.28282E-14,24.8887568,ANXA7
92421_at,1.061125984,7.716645003,6.137677198,1.51131E-08,4.03147E-08,9.042578093,CHMP4C
9610_at,-1.061116328,7.807771548,-11.3229971,6.71187E-20,5.54379E-18,34.75711161,RIN1
27347_at,1.060909069,7.571534492,5.376714034,4.62298E-07,9.91911E-07,5.715200872,STK39
57479_at,-1.060608407,7.942895006,-9.054699392,8.10816E-15,9.70705E-14,23.21771316,PRR12
153129_at,1.060310686,6.975107844,9.499502293,8.194E-16,1.37241E-14,25.47672632,SLC38A9
101929407_at,1.060254771,4.86404271,6.295269643,7.25894E-09,2.05291E-08,9.758365759,PTPRD-AS1
8853_at,1.059732365,7.762298579,7.119586065,1.39989E-10,5.43506E-10,13.62293798,ASAP2
23152_at,-1.059701225,9.142990625,-12.14831277,9.89609E-22,2.04759E-19,38.91584602,CIC
9026_at,-1.059513974,7.360534846,-11.09655609,2.14944E-19,1.43417E-17,33.60907126,HIP1R
282616_at,-1.059365938,4.7156675,-10.1053165,3.58111E-17,9.5515E-16,28.5633158,IFNL2
7094_at,-1.058624366,8.276857645,-9.428319856,1.18311E-15,1.87286E-14,25.11462031,TLN1
2014_at,-1.05843462,10.56980022,-7.320612941,5.21587E-11,2.22541E-10,14.59147237,EMP3
57089_at,1.0584308,6.301301649,11.45082874,3.48326E-20,3.28807E-18,35.40405099,ENTPD7
1553_at,-1.058062891,6.746402668,-10.75587969,1.24338E-18,5.68887E-17,31.87775746,CYP2A13
55837_at,1.057973258,8.899725349,8.390730597,2.42607E-13,1.82907E-12,19.87066126,EAPP
4878_at,-1.057731195,7.035462278,-11.84612337,4.61068E-21,6.65107E-19,37.39841614,NPPA
1633_at,1.057639468,6.868120576,8.35563335,2.90038E-13,2.13249E-12,19.69491041,DCK
29080_at,1.056961414,8.07768358,9.542060057,6.57788E-16,1.13396E-14,25.6933015,CCDC59
663_at,1.056786593,8.019379509,9.701838806,2.88207E-16,5.63324E-15,26.50687824,BNIP2
81573_at,1.05664717,6.047505639,8.548301995,1.08661E-13,9.09241E-13,20.66135538,ANKRD13C
388125_at,-1.056376927,7.205024178,-4.920423242,3.21727E-06,6.20026E-06,3.83920325,C2CD4B
8323_at,1.055846054,8.347201397,5.192066615,1.02485E-06,2.09837E-06,4.944208481,FZD6
144165_at,1.055175331,8.403911251,8.233085079,5.40479E-13,3.67447E-12,19.08237651,PRICKLE1
50810_at,1.054908758,6.914406906,12.6077713,9.62906E-23,3.23347E-20,41.21280813,HDGFL3
84922_at,-1.054853167,7.462944395,-12.71356621,5.64656E-23,2.02919E-20,41.73889793,FIZ1
7038_at,-1.054665184,6.007750585,-12.24087058,6.1761E-22,1.34586E-19,39.38066271,TG
51122_at,1.054542941,7.438251983,10.59339302,2.87589E-18,1.13945E-16,31.05066005,COMMD2
55167_at,1.054432862,7.71463526,7.783621196,5.21526E-12,2.7784E-11,16.85307071,MSL2
27113_at,-1.054321427,7.503333067,-9.008904088,1.02606E-14,1.18879E-13,22.98573631,BBC3
1012_at,1.053264745,7.426238331,4.684812125,8.43858E-06,1.54639E-05,2.910885597,CDH13
105371934_at,-1.053109789,6.141611147,-11.82444089,5.1502E-21,7.32617E-19,37.28928574,LOC105371934
284611_at,1.053058961,7.33334588,8.262858689,4.64697E-13,3.21257E-12,19.23102756,FAM102B
84896_at,1.052889336,7.539422661,9.442518344,1.09954E-15,1.76536E-14,25.18683347,ATAD1
163732_at,-1.05288826,9.036363494,-5.858736153,5.42581E-08,1.33168E-07,7.796832278,CITED4
100289097_at,1.052859561,7.618567052,6.434080852,3.78127E-09,1.12108E-08,10.39552807,FRG1CP
136853_at,-1.052814887,6.970934431,-9.778749189,1.93695E-16,4.01177E-15,26.89871149,SSC4D
602_at,-1.052670635,7.261603703,-7.434221183,2.97492E-11,1.33812E-10,15.14262444,BCL3
7040_at,-1.052640272,7.566357803,-8.694462903,5.14777E-14,4.79087E-13,21.39700618,TGFB1
857_at,1.05257538,9.40820109,7.634442051,1.09959E-11,5.45903E-11,16.12009261,CAV1
89765_at,1.052369108,7.803935855,5.687736173,1.17201E-07,2.7409E-07,7.047537407,RSPH1
4074_at,1.052153414,7.755692519,8.975444088,1.21855E-14,1.37905E-13,22.81633082,M6PR
51144_at,1.051747367,10.10949919,9.690971681,3.04851E-16,5.89666E-15,26.45152361,HSD17B12
56925_at,1.051723591,8.187127389,5.727510374,9.80733E-08,2.31818E-07,7.220799601,LXN
10363_at,1.050508533,8.081632602,8.351851556,2.9567E-13,2.16846E-12,19.6759813,HMG20A
79682_at,1.050479218,6.565537695,5.24934138,8.01848E-07,1.6665E-06,5.181692746,CENPU
115273_at,1.049899613,6.268817462,6.738591472,8.87289E-10,2.94336E-09,11.81357271,RAB42
91607_at,1.04970443,6.965272142,7.723675833,7.04104E-12,3.64306E-11,16.55807759,SLFN11
830_at,1.049335779,9.502860681,5.715692729,1.03412E-07,2.43705E-07,7.169254499,CAPZA2
100129573_at,-1.04903263,7.118213131,-9.418419066,1.24511E-15,1.9574E-14,25.06426968,LOC100129573
4741_at,1.048410944,6.426428439,3.90352104,0.000167827,0.000265835,0.056993274,NEFM
90843_at,1.04802628,8.2294727,7.120783764,1.39172E-10,5.40742E-10,13.62868171,TCEAL8
9134_at,1.047176546,4.924942976,6.668227773,1.24308E-09,4.01691E-09,11.48354559,CCNE2
128338_at,1.047036833,7.663732297,7.579414634,1.44653E-11,6.9785E-11,15.85070609,DRAM2
285708_at,-1.046721476,6.509784454,-11.17127389,1.46358E-19,1.05193E-17,33.98815628,LINC00491
140707_at,1.046650161,7.991824851,8.39452602,2.37966E-13,1.80003E-12,19.88967531,BRI3BP
1478_at,1.046536104,5.60707897,12.28134927,5.02639E-22,1.17001E-19,39.58374043,CSTF2
166379_at,1.046427677,6.172767024,9.102332418,6.34622E-15,7.80288E-14,23.45913803,BBS12
22856_at,1.046113473,9.561632913,6.978908417,2.7792E-10,1.01028E-09,12.9506444,CHSY1
4124_at,1.045938656,8.452740169,7.869381128,3.39128E-12,1.88206E-11,17.27612033,MAN2A1
284297_at,-1.045735715,6.728297856,-8.550582037,1.07404E-13,9.00558E-13,20.6728155,SSC5D
10939_at,1.045485749,8.679061952,11.06976039,2.46723E-19,1.60381E-17,33.47306096,AFG3L2
643155_at,1.044739232,9.490106674,7.530225004,1.84756E-11,8.71213E-11,15.61036876,SMIM15
51367_at,1.044682345,8.913383468,8.650214959,6.45546E-14,5.80736E-13,21.17408942,POP5
84328_at,1.044354379,7.197742314,12.12866454,1.09189E-21,2.19278E-19,38.81882685,LZIC
9890_at,1.044139795,6.873659365,6.286986389,7.54564E-09,2.12811E-08,9.720538609,PLPPR4
23059_at,1.043985561,7.620865769,10.62457512,2.44829E-18,9.99018E-17,31.20943831,CLUAP1
836_at,1.043862183,7.824033131,12.10497598,1.23168E-21,2.31466E-19,38.70004235,CASP3
84081_at,1.04361466,7.384587899,7.545418903,1.71314E-11,8.13256E-11,15.68455704,NSRP1
126969_at,1.043388011,7.541668181,5.798177232,7.13578E-08,1.71964E-07,7.530173244,SLC44A3
79740_at,1.043137453,5.179728856,5.445813216,3.41941E-07,7.47925E-07,6.007648222,ZBBX
51738_at,-1.043079357,5.889597061,-12.76298233,4.39838E-23,1.66845E-20,41.98509583,GHRL
80054_at,-1.042678803,6.897241266,-11.31106937,7.13579E-20,5.82349E-18,34.69670218,CEBPA-DT
1466_at,1.042492026,9.558778523,3.756918014,0.000282926,0.000437657,-0.436312809,CSRP2
139596_at,1.042456186,6.897410162,10.09543339,3.76883E-17,9.97615E-16,28.51292974,UPRT
220963_at,1.042422111,6.909355885,5.572186395,1.96007E-07,4.42962E-07,6.547812749,SLC16A9
100506844_at,1.042415783,7.619495947,10.10738171,3.54308E-17,9.47475E-16,28.57384462,GIHCG
84950_at,1.042134189,7.115414899,10.57123899,3.22439E-18,1.26529E-16,30.9378385,PRPF38A
7596_at,1.042016995,6.561644119,9.772568526,1.99981E-16,4.12201E-15,26.86721887,ZNF45
55215_at,1.041889415,6.597840608,6.521388218,2.50181E-09,7.65453E-09,10.79933349,FANCI
64756_at,1.0416019,8.309218886,11.41688406,4.14562E-20,3.77418E-18,35.23234889,ATPAF1
5910_at,1.04157687,7.751931325,9.018317409,9.77594E-15,1.14298E-13,23.03340861,RAP1GDS1
29066_at,1.041538827,7.008424159,10.18604004,2.35935E-17,6.65689E-16,28.97485582,ZC3H7A
121601_at,1.041402765,6.909475573,4.649442391,9.73006E-06,1.77055E-05,2.774064608,ANO4
2628_at,1.040577019,6.51640442,7.822838012,4.28413E-12,2.32405E-11,17.04637884,GATM
11130_at,1.040515961,8.867310469,4.161351859,6.49469E-05,0.000107731,0.958226266,ZWINT
100499177_at,1.040267937,8.363343629,5.666519129,1.28857E-07,2.99365E-07,6.955371708,THAP9-AS1
79673_at,1.040266986,7.106003578,9.596474723,4.96665E-16,8.90866E-15,25.97029789,ZNF329
80345_at,1.039939789,6.429980333,9.026953172,9.35145E-15,1.09963E-13,23.07714816,ZSCAN16
22871_at,1.03911716,5.621356589,7.522642642,1.91851E-11,8.99697E-11,15.57336211,NLGN1
4594_at,1.038976466,7.900243098,7.225350755,8.33602E-11,3.40693E-10,14.13139971,MMUT
9950_at,1.038871115,8.984209612,7.680665298,8.73009E-12,4.4308E-11,16.34679648,GOLGA5
79679_at,1.038842322,7.394974285,4.434389769,2.28121E-05,3.97485E-05,1.957052329,VTCN1
7941_at,1.037991156,7.407828992,6.891809254,4.23971E-10,1.49092E-09,12.53681411,PLA2G7
11147_at,-1.03797381,7.550987585,-7.006547403,2.42973E-10,8.93707E-10,13.08235652,HHLA3
6844_at,-1.037972284,7.681403775,-10.47706928,5.24391E-18,1.90793E-16,30.45815355,VAMP2
51542_at,1.037880983,7.97547284,8.092679545,1.10043E-12,6.85977E-12,18.38290075,VPS54
8195_at,1.037860824,8.198304067,10.83254431,8.37344E-19,4.20396E-17,32.26773184,MKKS
114_at,-1.036709484,4.909141838,-11.02503476,3.10595E-19,1.92795E-17,33.24597309,ADCY8
4069_at,1.036612124,7.403471423,5.517895306,2.49135E-07,5.55188E-07,6.314923059,LYZ
3033_at,1.036566527,8.836144454,7.024506186,2.22636E-10,8.24531E-10,13.16803747,HADH
80145_at,1.036363938,8.80319644,8.991786624,1.12041E-14,1.27929E-13,22.89906252,THOC7
7675_at,1.036126603,9.099264517,6.872639103,4.65158E-10,1.62184E-09,12.44598881,ZNF121
81853_at,1.035972042,9.848431962,10.07661094,4.15398E-17,1.08376E-15,28.41696926,TMEM14B
253558_at,1.035922433,8.626601468,7.042699281,2.03754E-10,7.60652E-10,13.25491534,LCLAT1
5551_at,-1.035485628,8.234050975,-4.661200869,9.2808E-06,1.69317E-05,2.819474809,PRF1
2681_at,1.035358588,8.160442429,3.921450745,0.000157303,0.000249938,0.118294113,GGTA1
3728_at,-1.035114463,9.787839616,-6.200653054,1.12847E-08,3.08742E-08,9.327619956,JUP
84622_at,1.034942186,4.840642061,10.56122509,3.39549E-18,1.3173E-16,30.88683813,ZNF594
23766_at,-1.034915772,4.775009898,-11.54202625,2.18276E-20,2.30472E-18,35.86502709,GABARAPL3
26083_at,-1.034596253,5.267568767,-11.97301497,2.41168E-21,4.08272E-19,38.03746129,TBC1D29P
25800_at,1.034436913,8.131469295,5.472894151,3.03663E-07,6.68987E-07,6.122828896,SLC39A6
9768_at,1.034307372,8.594772223,4.002627549,0.000117049,0.000188597,0.398429431,PCLAF
284098_at,1.033510166,6.59142533,8.907277539,1.72933E-14,1.8668E-13,22.47144695,PIGW
6857_at,1.033377677,5.41715191,7.020762638,2.26731E-10,8.38024E-10,13.15017067,SYT1
55824_at,1.033076554,6.178662732,5.945308074,3.65937E-08,9.21659E-08,8.180438228,PAG1
7884_at,1.033003402,8.981884419,7.494246894,2.20908E-11,1.02216E-10,15.43487013,SLBP
9847_at,1.032781355,8.939394842,6.252424905,8.86727E-09,2.47698E-08,9.562947963,C2CD5
159013_at,1.032649667,7.076306663,9.208630567,3.67172E-15,4.87122E-14,23.99837747,CXorf38
102724699_at,-1.032524922,7.471666483,-10.54213168,3.74733E-18,1.42372E-16,30.78959013,LINC02043
84869_at,1.03227743,8.023304176,9.122816134,5.71137E-15,7.11629E-14,23.56300018,CBR4
64750_at,1.032195218,7.138687755,9.307551106,2.20552E-15,3.17287E-14,24.50072264,SMURF2
27132_at,-1.032173137,6.74387907,-11.47087992,3.14297E-20,3.05121E-18,35.50544509,CPNE7
153339_at,1.032040128,9.872734117,7.609792006,1.24339E-11,6.09322E-11,15.99935066,TMEM167A
83547_at,-1.032007953,8.055943103,-10.10391562,3.60714E-17,9.60841E-16,28.55617379,RILP
11177_at,1.031881257,7.726162345,6.658322483,1.30337E-09,4.19124E-09,11.43719711,BAZ1A
23379_at,1.031765416,8.477843635,7.390891219,3.68642E-11,1.62358E-10,14.93210682,ICE1
4494_at,-1.031436764,11.06310762,-3.067085651,0.002749868,0.003838124,-2.556436839,MT1F
54517_at,1.031216243,8.062311693,7.492568747,2.22756E-11,1.03001E-10,15.42669028,PUS7
10479_at,1.031157476,7.304077454,8.711367102,4.72111E-14,4.46272E-13,21.48221384,SLC9A6
9572_at,-1.031013351,8.485463022,-10.35543061,9.83062E-18,3.18121E-16,29.83831397,NR1D1
8714_at,-1.030870309,7.767513971,-4.093112716,8.38121E-05,0.000137246,0.715628265,ABCC3
90333_at,1.030769409,6.913130966,7.356335132,4.37287E-11,1.89374E-10,14.76448863,ZNF468
51566_at,1.030601223,7.698602315,9.795475158,1.77656E-16,3.72477E-15,26.98393941,ARMCX3
29888_at,-1.030546358,7.858747076,-8.272903964,4.41595E-13,3.06735E-12,19.2812053,STRN4
221154_at,1.030489054,9.149393039,6.804672405,6.45724E-10,2.19208E-09,12.12473872,MICU2
100652772_at,1.030339595,6.458297924,8.628622782,7.20898E-14,6.40646E-13,21.0653749,NNT-AS1
4281_at,1.029762167,7.803290609,7.196336411,9.61217E-11,3.86752E-10,13.99166464,MID1
201562_at,1.029452587,8.089500464,10.32589138,1.14518E-17,3.61447E-16,29.68775859,HACD2
11112_at,1.029239157,7.135513977,8.093536498,1.09567E-12,6.83783E-12,18.387162,HIBADH
3843_at,1.028913858,7.6332136,8.242424469,5.1547E-13,3.52786E-12,19.12899358,IPO5
9508_at,1.028767055,5.023553536,10.33753161,1.07833E-17,3.43521E-16,29.7470877,ADAMTS3
5481_at,1.028185136,8.441057239,8.206606409,6.18145E-13,4.13523E-12,18.95026904,PPID
91298_at,1.028121227,7.280363817,9.232385306,3.24885E-15,4.39271E-14,24.11896622,C12orf29
26122_at,1.028033331,7.574354611,8.100966493,1.05528E-12,6.62061E-12,18.42411232,EPC2
11235_at,1.027998906,9.764488431,8.747532737,3.92302E-14,3.7959E-13,21.66459419,PDCD10
4810_at,1.027868676,7.151033653,7.268917683,6.72866E-11,2.80199E-10,14.34156663,NHS
84630_at,-1.02762799,6.104354997,-10.82298989,8.79625E-19,4.33131E-17,32.21914125,TTBK1
254896_at,-1.027321409,5.760552475,-10.90857024,5.65873E-19,3.1076E-17,32.6542624,LOC254896
8743_at,1.026967563,8.405609733,3.703339836,0.000341304,0.000523808,-0.613020198,TNFSF10
57685_at,1.026899232,7.646714052,6.10027325,1.79656E-08,4.73627E-08,8.873922422,CACHD1
101928263_at,-1.026817402,5.342705042,-11.97480541,2.38889E-21,4.07783E-19,38.0468164,LOC101928263
23350_at,1.025908988,7.753838982,6.544409627,2.24285E-09,6.92113E-09,10.90619009,U2SURP
51110_at,1.025763013,6.767682175,5.607579356,1.67532E-07,3.82578E-07,6.700297882,LACTB2
3166_at,-1.025562146,7.076342708,-10.02546567,5.41117E-17,1.3617E-15,28.15622445,HMX1
6594_at,1.025385264,7.751729057,7.60873403,1.24997E-11,6.11811E-11,15.99417089,SMARCA1
7110_at,1.025052068,6.480934887,7.487325981,2.28628E-11,1.05359E-10,15.40113877,TMF1
5480_at,1.024867671,9.488503211,8.93851023,1.47311E-14,1.61815E-13,22.62942593,PPIC
7570_at,1.024625979,8.627354644,8.251402006,4.92517E-13,3.38547E-12,19.17381468,ZNF22
22828_at,1.024331834,8.664579062,8.471200733,1.61025E-13,1.28528E-12,20.27413332,SCAF8
54955_at,1.023993097,6.541712504,10.53397906,3.90846E-18,1.47509E-16,30.74806424,C1orf109
140683_at,-1.023655545,5.396355614,-12.33114339,3.89747E-22,9.97947E-20,39.83449254,BPIFA2
51085_at,-1.023161932,6.839499262,-10.60973869,2.64316E-18,1.07213E-16,31.13389459,MLXIPL
