probe.id,logFC (Control/Disease),AveExpr,t,P.Value,adj.P.Val,B,gene_symbol
25879_at,1.225196822,8.124929435,9.551969225,5.77936E-16,5.4833E-15,25.78643228,DCAF13
64067_at,1.225279985,7.053226873,5.15377908,1.19208E-06,2.09484E-06,4.731836341,NPAS3
339324_at,1.225394685,8.067283089,10.61585565,2.31091E-18,4.67754E-17,31.24276783,ZNF260
3838_at,1.225929655,10.60269948,8.065074442,1.2047E-12,5.04643E-12,18.24635624,KPNA2
55364_at,1.226304199,6.289329525,12.57528803,9.76456E-23,1.16969E-20,41.19874095,IMPACT
5257_at,1.226480854,7.463521343,9.009752761,9.55527E-15,6.46828E-14,23.01640952,PHKB
283742_at,1.22814142,8.355213571,9.69312914,2.77917E-16,2.91045E-15,26.50963315,FAM98B
79003_at,1.22838037,7.974858242,9.919618384,8.578E-17,1.06557E-15,27.67101102,MIS12
1894_at,1.228642503,6.311949749,6.879905563,4.35606E-10,1.17299E-09,12.45411566,ECT2
8697_at,1.228985057,7.598784987,10.06118765,4.11296E-17,5.66957E-16,28.39732545,CDC23
56983_at,1.22990105,7.731953731,11.10347723,1.84927E-19,5.56247E-18,33.73919486,POGLUT1
57343_at,1.230896545,5.875930018,9.467558197,8.95161E-16,8.0037E-15,25.35428689,ZNF304
26578_at,1.232122472,9.094409844,8.526793545,1.14507E-13,6.00501E-13,20.56605922,OSTF1
26286_at,1.235192273,9.48650752,7.713089996,7.11138E-12,2.57913E-11,16.49807699,ARFGAP3
58478_at,1.235457838,8.962158377,10.13314407,2.83064E-17,4.11518E-16,28.76654684,ENOPH1
56890_at,1.23550116,5.962164984,10.78107775,9.81261E-19,2.29716E-17,32.08945254,MDM1
387103_at,1.235947699,8.135601713,7.400783551,3.37933E-11,1.08754E-10,14.96494303,CENPW
2967_at,1.236062117,6.503304562,12.02781173,1.5897E-21,1.05156E-19,38.44116241,GTF2H3
8089_at,1.236485924,5.606513004,11.44408849,3.18687E-20,1.25057E-18,35.47743855,YEATS4
60496_at,1.237169377,8.234820221,9.416026942,1.16911E-15,1.00495E-14,25.09060637,AASDHPPT
100505851_at,1.237880195,6.312001813,6.789610523,6.74256E-10,1.76324E-09,12.02562043,LOC100505851
7347_at,1.240738217,8.047234834,10.38233254,7.76274E-18,1.32663E-16,30.0451332,UCHL3
440275_at,1.240777659,6.589898575,10.69943158,1.49821E-18,3.25443E-17,31.67113966,EIF2AK4
92344_at,1.24080588,7.645387687,9.153443998,4.54952E-15,3.35103E-14,23.74893641,GORAB
54529_at,1.242189691,8.775068655,9.501129814,7.52209E-16,6.88175E-15,25.52612646,ASNSD1
147991_at,1.242896895,8.42018318,8.325554102,3.20315E-13,1.51253E-12,19.5517972,DPY19L3
57703_at,1.243321977,6.87728468,9.524632995,6.6593E-16,6.20888E-15,25.64645496,CWC22
9_at,1.245127373,7.642342855,10.8455923,7.02461E-19,1.71914E-17,32.41985901,NAT1
112942_at,1.245179769,7.937049669,8.596246413,8.02123E-14,4.35763E-13,20.91712802,CFAP36
79072_at,1.245418407,7.522310859,9.670385668,3.12722E-16,3.23036E-15,26.39307294,FASTKD3
10455_at,1.24593457,9.061322858,5.838227633,5.84683E-08,1.19373E-07,7.661502673,ECI2
55270_at,1.245960128,9.414983533,11.23181105,9.5279E-20,3.1632E-18,34.39476496,NUDT15
54927_at,1.248217974,7.094022712,10.45915324,5.21023E-18,9.43647E-17,30.43920416,CHCHD3
84620_at,1.248842635,5.992338242,8.325615323,3.20215E-13,1.5124E-12,19.55210504,ST6GAL2
26750_at,1.249272856,7.37689093,8.689094032,4.98059E-14,2.8474E-13,21.38719911,RPS6KC1
92597_at,1.249409143,7.674775335,8.147724337,7.92007E-13,3.44594E-12,18.65958992,MOB1B
84520_at,1.249744895,7.612138117,8.588472731,8.34744E-14,4.51874E-13,20.87780941,GON7
83872_at,1.250361857,5.802857561,9.404456279,1.24132E-15,1.06079E-14,25.03141565,HMCN1
221322_at,1.250475243,4.297801702,11.70132532,8.48062E-21,4.15591E-19,36.78614214,TBC1D32
219402_at,1.251045374,6.959984657,10.38023574,7.84769E-18,1.33737E-16,30.03437619,MTIF3
3839_at,1.251312197,7.567538915,9.657076975,3.35076E-16,3.43185E-15,26.32487242,KPNA3
10384_at,1.252483243,6.983817663,8.638804326,6.44791E-14,3.5979E-13,21.13248819,BTN3A3
220134_at,1.252640889,4.344445927,7.657576634,9.39308E-12,3.32828E-11,16.22422538,SKA1
51260_at,1.253190404,7.971258182,10.85091521,6.83358E-19,1.69057E-17,32.44711431,PBDC1
3437_at,1.253367546,7.551108159,9.303338106,2.0954E-15,1.69385E-14,24.51439449,IFIT3
51567_at,1.253399374,9.07605234,8.872842883,1.93549E-14,1.21652E-13,22.31978469,TDP2
54830_at,1.253435355,5.101838952,11.45851338,2.95856E-20,1.17676E-18,35.55092531,NUP62CL
8491_at,1.253509769,7.518531652,7.531985654,1.75948E-11,5.9474E-11,15.60675376,MAP4K3
5917_at,1.255556233,9.923254972,7.659475236,9.30418E-12,3.29735E-11,16.23358223,RARS1
100499177_at,1.255765625,8.363343629,7.096666657,1.51419E-10,4.37595E-10,13.49127179,THAP9-AS1
5687_at,1.256132961,11.62971535,12.04506293,1.45541E-21,9.80677E-20,38.52840738,PSMA6
7298_at,1.256317064,9.391439012,4.921400444,3.17119E-06,5.33649E-06,3.785836333,TYMS
1829_at,1.256658603,6.604620698,8.981218416,1.10708E-14,7.36516E-14,22.87110773,DSG2
55149_at,1.256802916,7.50929913,12.18690682,7.04971E-22,5.59714E-20,39.24492716,MTPAP
282991_at,1.257582925,9.135699917,10.17150832,2.31937E-17,3.44525E-16,28.96340587,BLOC1S2
1062_at,1.25767262,6.099698646,6.985227119,2.61038E-10,7.28191E-10,12.95659721,CENPE
515_at,1.25814902,11.27592495,9.036961716,8.30344E-15,5.70955E-14,23.15501488,ATP5PB
7368_at,1.258283237,6.757817974,7.468156249,2.41798E-11,7.98999E-11,15.29408699,UGT8
57480_at,1.259556235,7.190965022,8.076356996,1.13772E-12,4.8022E-12,18.30271024,PLEKHG1
29127_at,1.260054902,9.399010704,6.416094976,4.01612E-09,9.39541E-09,10.27747147,RACGAP1
64224_at,1.261373542,7.17684054,9.817901433,1.45448E-16,1.66696E-15,27.149311,HERPUD2
1962_at,1.261532504,5.529115028,14.53376965,5.68153E-27,4.54149E-24,50.83013986,EHHADH
23708_at,1.262192988,7.075788774,10.31313232,1.1118E-17,1.8211E-16,29.69009988,GSPT2
51109_at,1.26285454,8.777088697,11.27545783,7.60539E-20,2.6183E-18,34.61755705,RDH11
195828_at,1.263200964,6.058381228,5.584149829,1.82984E-07,3.51749E-07,6.550628021,ZNF367
50808_at,1.26378968,9.561015572,8.859899373,2.06892E-14,1.29206E-13,22.2539994,AK3
51605_at,1.265448424,6.992358176,11.83833843,4.19674E-21,2.33604E-19,37.48155642,TRMT6
4065_at,1.266554745,6.299695055,7.071174377,1.71551E-10,4.90584E-10,13.36869767,LY75
85437_at,1.267608067,9.508358387,12.0039427,1.79625E-21,1.16071E-19,38.32041365,ZCRB1
4300_at,1.268195137,6.468414598,12.4805535,1.5797E-22,1.73971E-20,40.72330691,MLLT3
79710_at,1.26821096,7.278560582,8.133193361,8.5267E-13,3.68095E-12,18.58686903,MORC4
23300_at,1.269914405,8.182801757,9.868755416,1.11703E-16,1.33574E-15,27.41011735,ATMIN
8803_at,1.271429349,8.55579828,7.178520274,1.01319E-10,3.00785E-10,13.88587973,SUCLA2
7184_at,1.272828082,9.411629894,7.149828354,1.16661E-10,3.43494E-10,13.74738179,HSP90B1
3426_at,1.273338903,9.309776204,6.120848174,1.59945E-08,3.47693E-08,8.926331175,CFI
890_at,1.273353573,6.558503666,6.545306167,2.17568E-09,5.27665E-09,10.87757064,CCNA2
5067_at,1.27391065,7.438516849,6.817575323,5.89058E-10,1.55513E-09,12.15809547,CNTN3
22881_at,1.274114897,5.926574965,11.78257807,5.58708E-21,2.91953E-19,37.19868914,ANKRD6
23528_at,1.274449668,7.823707741,11.65051902,1.10115E-20,5.13804E-19,36.52797192,ZNF281
7840_at,1.27491795,7.097111997,11.74429045,6.80091E-21,3.41446E-19,37.00434255,ALMS1
10914_at,1.275366055,8.557984012,8.955104188,1.26669E-14,8.30297E-14,22.73818051,PAPOLA
27340_at,1.275864603,7.253322996,12.09055165,1.15333E-21,8.23168E-20,38.7583548,UTP20
84910_at,1.276418017,7.192007304,10.20986715,1.90051E-17,2.89874E-16,29.16023698,TMEM87B
6018_at,1.276608587,7.617088597,13.06668444,8.15512E-24,1.46018E-21,43.65204073,RLF
51340_at,1.27665565,7.37109567,9.525767775,6.62024E-16,6.1809E-15,25.65226516,CRNKL1
79071_at,1.276759337,6.116969446,12.49765573,1.44822E-22,1.62938E-20,40.80919231,ELOVL6
84267_at,1.278116039,7.567748754,12.03575467,1.52639E-21,1.01846E-19,38.48133511,C9orf64
3597_at,1.279323365,7.020578291,11.23881424,9.18946E-20,3.0808E-18,34.4305183,IL13RA1
51062_at,1.280175894,6.438056203,11.03832385,2.5902E-19,7.44147E-18,33.40610461,ATL1
6091_at,1.280217413,8.288052296,7.822389164,4.1056E-12,1.56057E-11,17.03882137,ROBO1
7443_at,1.281114586,7.10999304,8.563820964,9.47194E-14,5.05532E-13,20.75316314,VRK1
5356_at,1.282907066,7.356117397,10.25881681,1.47399E-17,2.32255E-16,29.41140818,PLRG1
56034_at,1.283408246,8.286838994,5.777403242,7.69993E-08,1.55058E-07,7.393220683,PDGFC
6424_at,1.283736469,11.10219208,3.037952884,0.003000007,0.003900732,-2.710733229,SFRP4
81889_at,1.283884947,7.75107571,11.16905958,1.3176E-19,4.14587E-18,34.07430069,FAHD1
341640_at,1.286099866,6.935960434,5.574714009,1.90814E-07,3.65942E-07,6.509880295,FREM2
2202_at,1.286670429,7.757188382,5.746209824,8.86294E-08,1.77034E-07,7.256196802,EFEMP1
117854_at,1.287264726,5.815775005,9.236756759,2.95722E-15,2.28846E-14,24.1742352,TRIM6
55601_at,1.287316841,7.151888336,8.06810813,1.18631E-12,4.97858E-12,18.26150709,DDX60
11335_at,1.289925038,9.869464672,9.136475074,4.9665E-15,3.62429E-14,23.66236214,CBX3
65084_at,1.290304626,7.452001343,9.697119967,2.72221E-16,2.85958E-15,26.53008753,TMEM135
399818_at,1.290343148,6.026455399,11.53321203,2.01363E-20,8.53981E-19,35.93129037,EEF1AKMT2
84918_at,1.290353224,8.962749919,8.540722224,1.06621E-13,5.64058E-13,20.63642578,LRP11
81034_at,1.293275085,7.56496479,9.556349319,5.64959E-16,5.38763E-15,25.80886331,SLC25A32
2643_at,1.293954843,6.568753669,7.108536002,1.42862E-10,4.15032E-10,13.54839563,GCH1
6059_at,1.294033851,7.801211167,9.151411786,4.59755E-15,3.38034E-14,23.7385673,ABCE1
23596_at,1.294344902,8.309206427,6.783815776,6.9338E-10,1.80955E-09,11.9981959,OPN3
23116_at,1.294822638,7.964344158,9.252911468,2.72013E-15,2.12912E-14,24.25674714,TOGARAM1
5264_at,1.295172627,9.071440734,11.53987626,1.94572E-20,8.4122E-19,35.96520938,PHYH
1102_at,1.295471092,8.455280918,9.447627835,9.9255E-16,8.73717E-15,25.25229225,RCBTB2
7257_at,1.299056075,8.215982614,9.258221752,2.64642E-15,2.07937E-14,24.28387304,TSNAX
54431_at,1.299326335,7.710133861,7.645055922,1.00008E-11,3.5235E-11,16.16253606,DNAJC10
25801_at,1.299339479,7.57592189,10.10159611,3.33449E-17,4.73017E-16,28.60466625,GCA
2271_at,1.301279437,6.946617439,9.846669333,1.25272E-16,1.47391E-15,27.29684264,FH
1070_at,1.301478098,8.770545944,9.604682222,4.39713E-16,4.34285E-15,26.05642454,CETN3
9928_at,1.302599278,5.733019114,8.040674419,1.36326E-12,5.64712E-12,18.1245458,KIF14
81578_at,1.303267999,8.265651154,5.63261002,1.47477E-07,2.86947E-07,6.760484116,COL21A1
9519_at,1.30332765,8.338933435,9.900054875,9.49502E-17,1.16364E-15,27.57065863,TBPL1
57482_at,1.304794183,5.792495897,8.512278447,1.23343E-13,6.41258E-13,20.49275183,CRACD
10964_at,1.304980517,5.858253196,6.697529888,1.05048E-09,2.6661E-09,11.59092413,IFI44L
116254_at,1.305338404,8.893842871,11.66028046,1.04725E-20,4.93147E-19,36.57758659,GINM1
119032_at,1.305540265,8.580716264,9.804715578,1.55751E-16,1.75902E-15,27.08169454,BORCS7
83468_at,1.306070511,7.523050528,5.86179394,5.25338E-08,1.0774E-07,7.765833125,GLT8D2
1036_at,1.306421563,7.330305049,9.063387092,7.24453E-15,5.04237E-14,23.28967647,CDO1
7571_at,1.306943345,5.978618924,8.608174555,7.54521E-14,4.13031E-13,20.97747126,ZNF23
79101_at,1.307366697,8.998870072,8.332977493,3.08412E-13,1.46137E-12,19.58912846,TAF1D
145389_at,1.308790114,5.958788479,8.327991771,3.16357E-13,1.4959E-12,19.56405518,SLC38A6
64860_at,1.309760094,6.605938724,10.38952326,7.47834E-18,1.28728E-16,30.08202274,ARMCX5
51175_at,1.31068851,6.533347979,7.931477102,2.36848E-12,9.39502E-12,17.58048732,TUBE1
10026_at,1.310726719,7.281678671,11.95055789,2.36093E-21,1.45229E-19,38.05020384,PIGK
286827_at,1.310805449,5.455790048,9.852271027,1.21682E-16,1.43828E-15,27.32557174,TRIM59
2635_at,1.311293852,8.137089778,5.788877901,7.31097E-08,1.47574E-07,7.443722162,GBP3
169270_at,1.311871293,6.174360215,10.77532024,1.01098E-18,2.35328E-17,32.05995996,ZNF596
80183_at,1.312131709,7.096212138,9.194637538,3.67691E-15,2.78336E-14,23.95917375,RUBCNL
55856_at,1.312741128,7.776418798,11.42452496,3.52498E-20,1.36237E-18,35.37775543,ACOT13
6787_at,1.312780606,7.089814513,11.3778817,4.48333E-20,1.66673E-18,35.14000996,NEK4
23262_at,1.313616424,7.965084258,9.301095153,2.11987E-15,1.71026E-14,24.50293171,PPIP5K2
10987_at,1.314147411,9.430397638,9.859464495,1.17222E-16,1.3936E-15,27.36246526,COPS5
3646_at,1.314334433,11.61359764,9.331425592,1.81187E-15,1.48338E-14,24.65795869,EIF3E
730102_at,1.317550634,6.063790101,7.277644828,6.21666E-11,1.91176E-10,14.36579221,CRYZL2P
26064_at,1.319438697,9.230125724,6.065631041,2.06482E-08,4.43026E-08,8.676929739,RAI14
401466_at,1.319877718,7.998619471,11.31268546,6.27584E-20,2.21645E-18,34.80751119,RBIS
199857_at,1.320189295,7.615750005,10.38066268,7.83032E-18,1.33552E-16,30.03656649,ALG14
9886_at,1.321163037,7.811865924,7.784705144,4.96278E-12,1.85202E-11,16.85215539,RHOBTB1
54874_at,1.321558922,9.431050033,10.58853548,2.66271E-18,5.30058E-17,31.10270375,FNBP1L
59084_at,1.32292068,5.144330499,11.5358219,1.98676E-20,8.53181E-19,35.94457414,ENPP5
129607_at,1.322983164,6.564522284,9.597970739,4.55287E-16,4.47939E-15,26.02204382,CMPK2
7993_at,1.323137593,7.187810823,12.18306059,7.18951E-22,5.64252E-20,39.22551797,UBXN8
9934_at,1.32447595,9.334540525,6.477591746,3.00168E-09,7.15041E-09,10.56244497,P2RY14
1615_at,1.324761145,9.8188375,9.661536772,3.27413E-16,3.36345E-15,26.34772615,DARS1
55605_at,1.324797117,5.885064577,9.346428197,1.67646E-15,1.38414E-14,24.73465743,KIF21A
79596_at,1.325081905,7.487643501,10.77541559,1.01048E-18,2.35328E-17,32.0604484,OBI1
23029_at,1.325898559,7.975880212,11.77361447,5.85019E-21,3.04151E-19,37.15319867,RBM34
80146_at,1.326145968,8.466585409,11.09941976,1.88847E-19,5.65548E-18,33.71845651,UXS1
25978_at,1.326614374,7.733814767,11.63636094,1.18431E-20,5.46953E-19,36.45600014,CHMP2B
216_at,1.326932149,9.422879184,5.738425467,9.17907E-08,1.82903E-07,7.222062479,ALDH1A1
55634_at,1.32721524,7.154864744,9.339883506,1.73424E-15,1.42553E-14,24.70119729,KRBOX4
29883_at,1.327294155,6.986682748,12.43275355,2.01424E-22,2.08383E-20,40.48313154,CNOT7
92667_at,1.327915819,7.862251034,9.267336109,2.52452E-15,1.99584E-14,24.33043428,MGME1
147463_at,1.329259005,5.93533754,7.365287371,4.02971E-11,1.28095E-10,14.79190269,ANKRD29
5984_at,1.32960529,8.041616562,7.82203603,4.1129E-12,1.56306E-11,17.03707104,RFC4
64395_at,1.329969821,7.563767659,11.99896014,1.84265E-21,1.18643E-19,38.29520272,GMCL1
55791_at,1.330249999,6.272825274,9.556786327,5.63681E-16,5.3785E-15,25.81110132,LRIF1
51306_at,1.33046759,8.761772025,8.579039739,8.76109E-14,4.71772E-13,20.83010628,FAM13B
143888_at,1.33129627,7.731124162,9.171073088,4.15328E-15,3.09561E-14,23.83889698,POGLUT3
91351_at,1.333470112,7.328628058,9.648637939,3.5007E-16,3.56226E-15,26.28162906,DDX60L
55074_at,1.33398908,7.251943745,9.614327163,4.18258E-16,4.16307E-15,26.10583486,OXR1
26157_at,1.334613684,6.780845047,10.13283704,2.83516E-17,4.11882E-16,28.76497139,GIMAP2
64946_at,1.335400417,5.859230882,6.228305248,9.70282E-09,2.162E-08,9.414725242,CENPH
23255_at,1.33611814,7.332059738,4.891318697,3.5928E-06,6.02053E-06,3.665349627,MTCL1
8665_at,1.33670669,5.913173543,12.49664791,1.45565E-22,1.62938E-20,40.8041318,EIF3F
9702_at,1.338599313,7.254660346,10.74538898,1.18062E-18,2.67817E-17,31.90662363,CEP57
55717_at,1.340419196,8.540123171,8.673768437,5.38846E-14,3.05669E-13,21.30955166,WDR11
27152_at,1.340776474,5.809565991,8.452598227,1.674E-13,8.43753E-13,20.19157935,INTU
3622_at,1.341379936,7.111029094,11.76010431,6.27042E-21,3.18718E-19,37.08462454,ING2
134510_at,1.344028403,8.23246,9.448256541,9.89322E-16,8.7125E-15,25.25550945,UBLCP1
8706_at,1.344458087,5.896186507,10.69291733,1.54967E-18,3.34846E-17,31.63775653,B3GALNT1
55179_at,1.345228725,8.093353611,8.810672596,2.66566E-14,1.61884E-13,22.00392851,FAIM
79728_at,1.346353479,7.369026936,13.09257078,7.15974E-24,1.3455E-21,43.78065325,PALB2
8382_at,1.346759714,7.83365021,10.36763775,8.37803E-18,1.4148E-16,29.96974492,NME5
5965_at,1.34714644,7.367765558,10.38423959,7.68628E-18,1.31754E-16,30.05491671,RECQL
93594_at,1.34821473,5.628667332,12.30851441,3.79136E-22,3.36238E-20,39.85800354,TBC1D31
85463_at,1.348779644,6.286604008,10.17508792,2.27666E-17,3.38672E-16,28.98177399,ZC3H12C
23075_at,1.349715826,6.691736116,7.982952392,1.82589E-12,7.39162E-12,17.83673145,SWAP70
23136_at,1.351414014,6.444667053,9.297630503,2.15822E-15,1.73846E-14,24.48522584,EPB41L3
55552_at,1.352436737,6.237064731,11.16128552,1.3716E-19,4.28946E-18,34.03458727,ZNF823
54505_at,1.352996592,8.148566652,8.180825404,6.69381E-13,2.95063E-12,18.82535257,DHX29
51018_at,1.354335643,6.36468022,12.37725045,2.67152E-22,2.61967E-20,40.20401417,RRP15
55172_at,1.354829486,7.206028925,11.68739959,9.1098E-21,4.38215E-19,36.71539492,DNAAF2
79733_at,1.355377961,5.271627297,7.300888245,5.54227E-11,1.72012E-10,14.4786393,E2F8
64135_at,1.355642363,7.560969052,9.290249711,2.24226E-15,1.8019E-14,24.4475088,IFIH1
57633_at,1.355661844,5.175152562,5.682276281,1.18113E-07,2.32571E-07,6.97656807,LRRN1
4925_at,1.356170683,7.466143709,10.20738885,1.92513E-17,2.92322E-16,29.14752008,NUCB2
9451_at,1.356236838,8.334157625,8.907620226,1.61799E-14,1.03507E-13,22.4966055,EIF2AK3
24137_at,1.356332079,6.668307581,6.902761479,3.89879E-10,1.05793E-09,12.56291851,KIF4A
701_at,1.35694725,7.64810712,5.34711769,5.18593E-07,9.47285E-07,5.538621609,BUB1B
28982_at,1.359586961,7.13237806,11.88360118,3.32737E-21,1.92536E-19,37.71101857,FLVCR1
8900_at,1.360495544,6.582619378,7.364952894,4.03639E-11,1.28288E-10,14.7902734,CCNA1
1266_at,1.360516194,9.209023764,8.786458862,3.01935E-14,1.81426E-13,21.88099713,CNN3
51449_at,1.362164864,7.687948986,8.802935197,2.77394E-14,1.68011E-13,21.96464092,PCYOX1
55631_at,1.362611504,8.071093308,9.482485936,8.28522E-16,7.483E-15,25.43069062,LRRC40
101930085_at,1.364024774,5.407352627,12.47378577,1.63498E-22,1.77596E-20,40.68931337,HERPUD2-AS1
130733_at,1.366161184,6.871191537,5.200418712,9.76671E-07,1.73228E-06,4.924864544,TMEM178A
55212_at,1.366797333,5.557517331,13.29829383,2.55041E-24,5.94674E-22,44.80041995,BBS7
56952_at,1.367657401,8.066962979,8.582303859,8.6157E-14,4.64676E-13,20.84661209,PRTFDC1
100303755_at,1.36858549,7.322958216,11.93721808,2.52791E-21,1.54572E-19,37.98265252,PET117
63920_at,1.369168892,6.588317961,10.07512973,3.82572E-17,5.32378E-16,28.46886312,ZBED8
139341_at,1.370180359,7.471964534,10.73813434,1.22586E-18,2.75389E-17,31.8694548,FUNDC1
8520_at,1.370668389,8.599971956,9.120179426,5.40279E-15,3.90787E-14,23.57923935,HAT1
134728_at,1.371206949,4.815041227,16.64525029,2.51143E-31,1.02888E-27,60.71258156,IRAK1BP1
5205_at,1.372397078,7.458867861,9.286202581,2.28971E-15,1.83535E-14,24.42682849,ATP8B1
10769_at,1.372810587,7.852164342,7.750936104,5.8808E-12,2.16542E-11,16.68508528,PLK2
4256_at,1.375732327,10.92926328,7.10847761,1.42903E-10,4.15092E-10,13.54811453,MGP
85313_at,1.375849313,7.098234709,8.344222724,2.91214E-13,1.38758E-12,19.64569192,PPIL4
285203_at,1.376765539,6.427655191,8.078582905,1.12495E-12,4.7532E-12,18.31383034,EOGT
990_at,1.377292142,5.337270307,8.228990952,5.2392E-13,2.36491E-12,19.06681495,CDC6
51441_at,1.377816937,9.498547053,11.32416901,5.91475E-20,2.11076E-18,34.86609237,YTHDF2
10486_at,1.378292354,7.48486888,10.54568796,3.32549E-18,6.42903E-17,30.88300488,CAP2
5723_at,1.378446605,6.056186746,7.31789786,5.09522E-11,1.59077E-10,14.56129512,PSPH
9055_at,1.378765553,7.691069466,5.87333953,4.98466E-08,1.02506E-07,7.817024283,PRC1
55297_at,1.379165463,6.627755871,11.40169828,3.96519E-20,1.52103E-18,35.26141972,CCDC91
129401_at,1.379534049,7.353031935,9.446456178,9.98594E-16,8.77529E-15,25.24629674,NUP35
92104_at,1.380546612,4.714009641,14.50917475,6.40549E-27,4.85963E-24,50.711785,TTC30A
401548_at,1.380595195,7.538629066,7.422877059,3.02829E-11,9.82911E-11,15.07277777,SNX30
2122_at,1.382137717,9.381541777,7.56559048,1.48788E-11,5.08301E-11,15.77168311,MECOM
29889_at,1.383039586,7.083174855,8.437449762,1.80883E-13,9.0459E-13,20.11519582,GNL2
4199_at,1.385413343,5.648395805,11.58888513,1.51192E-20,6.81078E-19,36.21457206,ME1
149371_at,1.38566429,6.961310598,9.484253795,8.20965E-16,7.42457E-15,25.43973952,EXOC8
6790_at,1.388161408,7.035995169,8.744440439,3.74766E-14,2.20342E-13,21.66779208,AURKA
839_at,1.391225814,8.044909272,12.23581005,5.49269E-22,4.59234E-20,39.4916079,CASP6
100287896_at,1.391318478,5.392821194,12.09861039,1.10679E-21,8.00191E-20,38.79907623,LOC100287896
266812_at,1.39134794,6.777932244,9.986722706,6.05446E-17,7.88928E-16,28.01526309,NAP1L5
10283_at,1.396014731,7.315121267,13.08445896,7.45778E-24,1.37626E-21,43.74035781,CWC27
2009_at,1.396989756,6.350859368,12.43003891,2.04225E-22,2.0983E-20,40.46948588,EML1
55591_at,1.397577909,7.220780465,10.0475051,4.4158E-17,5.9988E-16,28.32712048,VEZT
669_at,1.398199346,5.632244515,10.34112173,9.61437E-18,1.59855E-16,29.83370525,BPGM
153643_at,1.398937884,6.257154642,7.245908342,7.27062E-11,2.2077E-10,14.21190168,FAM81B
9582_at,1.400987725,6.687869362,5.491216764,2.76034E-07,5.18599E-07,6.150947952,APOBEC3B
171424_at,1.401379212,7.239796965,9.035932719,8.34766E-15,5.73611E-14,23.14977214,SPA17P1
129531_at,1.403695903,7.965375996,9.403111063,1.25E-15,1.06732E-14,25.02453445,MITD1
151246_at,1.405937698,6.445613001,8.584514616,8.51859E-14,4.60044E-13,20.85779192,SGO2
55536_at,1.40708225,7.053416372,7.856999726,3.44875E-12,1.3269E-11,17.21046976,CDCA7L
2729_at,1.410300391,8.714070919,6.069763521,2.0258E-08,4.35247E-08,8.695557689,GCLC
4436_at,1.411450807,7.241949623,8.282438545,3.99068E-13,1.84401E-12,19.33510789,MSH2
8161_at,1.414688144,6.62038321,12.3985765,2.39674E-22,2.41633E-20,40.3112898,COIL
26060_at,1.41469073,7.316714471,12.81340393,2.92417E-23,4.43694E-21,42.39029381,APPL1
28998_at,1.415372786,8.191882048,9.294069562,2.19837E-15,1.76871E-14,24.46702852,MRPL13
26258_at,1.416227587,7.312754295,11.37007744,4.66747E-20,1.71341E-18,35.10021979,BLOC1S6
26278_at,1.416675639,7.503856516,9.794611118,1.64137E-16,1.8433E-15,27.02988161,SACS
23536_at,1.416877717,6.906947096,14.39130088,1.1392E-26,8.20998E-24,50.14357097,ADAT1
26271_at,1.417865969,6.63811777,9.1634156,4.32097E-15,3.20227E-14,23.79981886,FBXO5
134492_at,1.418305547,8.484836041,12.04804796,1.43335E-21,9.74048E-20,38.54350146,NUDCD2
10635_at,1.418788685,6.412791318,7.501410322,2.0491E-11,6.85508E-11,15.45688176,RAD51AP1
26275_at,1.42004609,8.546717902,8.528860905,1.13301E-13,5.9448E-13,20.57650208,HIBCH
4698_at,1.420840597,8.799287729,8.513118858,1.22813E-13,6.38829E-13,20.49699566,NDUFA5
25950_at,1.420893059,8.07801937,9.225275163,3.13816E-15,2.4148E-14,24.11560026,RWDD3
7529_at,1.421118301,10.57820095,11.40119248,3.97554E-20,1.52215E-18,35.25884162,YWHAB
5352_at,1.422058128,7.534704802,10.06059116,4.12571E-17,5.67951E-16,28.39426486,PLOD2
51808_at,1.422406716,6.683073774,14.54811017,5.29797E-27,4.52181E-24,50.89911598,PHAX
7485_at,1.425376492,8.74258915,9.826543464,1.39068E-16,1.60578E-15,27.19362873,GET1
583_at,1.425980917,7.622016514,10.36095716,8.67367E-18,1.46111E-16,29.93547096,BBS2
22976_at,1.427734156,7.592191953,11.80565411,4.96301E-21,2.65437E-19,37.31577656,PAXIP1
7699_at,1.429365736,7.230804353,8.199437018,6.08934E-13,2.70456E-12,18.91861971,ZNF140
23594_at,1.429677024,7.747787025,8.301969938,3.61252E-13,1.68832E-12,19.43324002,ORC6
23398_at,1.430116544,7.090313404,7.740903028,6.18474E-12,2.26715E-11,16.63548486,PPWD1
1407_at,1.431001697,7.750528076,9.608042545,4.32116E-16,4.28435E-15,26.0736389,CRY1
89890_at,1.431450212,6.713544005,10.37318262,8.14033E-18,1.38264E-16,29.99819185,KBTBD6
9801_at,1.43161692,6.312412324,13.41707601,1.40798E-24,3.79487E-22,45.387289,MRPL19
1368_at,1.433968732,7.525801714,4.703336783,7.76072E-06,1.26217E-05,2.923106044,CPM
10196_at,1.435085417,6.540457714,10.07709112,3.78696E-17,5.2806E-16,28.47892721,PRMT3
10569_at,1.435387794,7.055031318,11.42347425,3.54412E-20,1.36462E-18,35.3724011,SLU7
10438_at,1.435752498,5.690089927,8.36634251,2.60123E-13,1.25314E-12,19.75699842,C1D
122553_at,1.436628223,7.043313272,8.305834334,3.54204E-13,1.65878E-12,19.4526616,TRAPPC6B
1047_at,1.437429336,4.93913126,7.400694517,3.38082E-11,1.08785E-10,14.96450868,CLGN
